7.362505324800896773e-04,3.276250056066398029e-06,3.314620963481619033e-04,5.743192075449779499e-04,2.579888324609366746e-04,2.884842178356423581e-04,7.676274990711270257e-03
5.093491712747224643e-04,1.573153383799503151e-05,1.027135490957677491e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.367514242740475994e-03,7.569537743994944091e-03
6.680716994232857687e-06,0.000000000000000000e+00,2.773755633502175084e-05,7.698925563920035089e-05,2.947821330265619857e-04,7.216964937243275586e-04,3.760461670437574913e-03
1.474225540625770403e-04,0.000000000000000000e+00,3.586096038817287020e-05,7.458802326158085131e-05,1.363805820761275511e-04,4.711640236249418369e-04,4.406728906842869407e-03
1.711015742196343801e-04,4.997488604816193754e-05,8.218483830176268609e-04,2.112395419913892704e-05,2.808257725124945123e-06,1.857744874682661952e-03,3.290272572608356205e-02
8.676334454530525966e-05,1.606223118487677725e-03,2.594900628188348447e-06,5.673918729244630899e-05,1.283372094022562594e-03,1.623044747802628116e-03,7.014143062006386597e-03
0.000000000000000000e+00,8.887248426516026535e-05,1.721200074874698984e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.876217532284244144e-03,8.158443658973049337e-03
1.306320473906261105e-04,0.000000000000000000e+00,2.177201675883681461e-04,3.490812476675262993e-04,0.000000000000000000e+00,8.356091855328827466e-04,9.385162136609432812e-03
1.516493210296064468e-04,0.000000000000000000e+00,1.081875078092879187e-04,1.961057919238003741e-04,0.000000000000000000e+00,4.851543713317160375e-03,1.817766900886269923e-02
1.063869926437220398e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.453242065199465236e-04,2.346025948590913144e-05,5.823680201124543368e-04,1.661332975102449566e-02
8.243992059017753583e-05,1.277999258423583679e-03,1.326515186381749560e-04,3.696300927813490878e-04,2.045449208107730612e-05,6.908986797832919295e-03,3.057451279379775830e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.536202061914826965e-03,7.221778713391169692e-05,9.301957583549408631e-05,2.333389692667046391e-04,1.681013165648720040e-02
1.035515382667558185e-04,0.000000000000000000e+00,8.061918834880073010e-04,1.792341130102034644e-03,5.251208973837856079e-05,3.621057430145760599e-03,4.247436219189871381e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.366682270071942213e-05,1.553048489803278409e-04,7.756884437149788938e-04,3.664499708605214751e-03,1.133434051462618546e-02
2.046103225590561890e-06,4.255069951203765380e-05,1.089476789526349981e-04,0.000000000000000000e+00,1.457506850569115805e-04,1.945453516821403364e-03,2.210814151513359332e-02
3.174312460268676243e-04,3.525866118485694242e-04,2.313722675505894104e-03,4.632451192109544630e-04,1.459756401738326621e-03,1.297291840055531760e-04,2.063795438032289473e-02
1.586186072859613371e-04,0.000000000000000000e+00,1.064797586671648467e-03,1.266610747647650432e-03,3.972269363818035654e-04,1.354607450383845746e-03,1.141376490592491307e-02
2.695319663351166263e-04,7.669327233614054243e-05,1.002664957215488711e-04,1.658767714943539114e-04,3.330343000930976799e-04,2.848607581463183120e-03,4.714021027073790615e-02
2.586965270584318829e-04,0.000000000000000000e+00,1.160796709857615360e-03,6.126686165280619163e-04,4.853737119421305165e-06,4.413716563045634025e-04,1.792715125050336686e-02
7.630640946749854732e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.254291273964731134e-05,3.638082933514413613e-04,1.490087492772008927e-04,1.514959951650859081e-02
5.431477863862331317e-05,0.000000000000000000e+00,2.378606326538433108e-05,0.000000000000000000e+00,7.265053666365954435e-04,1.409438257252345564e-03,4.506221686186214631e-02
1.903451501025267973e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780791733937993965e-04,1.722798462198939923e-02
9.324126961489601225e-05,4.012444207900256628e-05,1.851270666834236667e-04,1.749131953245641508e-05,0.000000000000000000e+00,7.652617391418320403e-05,2.794868777131518170e-02
2.491934863876383742e-05,0.000000000000000000e+00,7.015769971289789741e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.577280537983170855e-04,1.199197425579701798e-02
1.076844671327873614e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.213921341989320573e-04,6.721358113663887090e-04,8.505936730326284006e-04,5.920561093555040677e-02
5.007533659218560056e-06,0.000000000000000000e+00,5.444752190324513937e-06,0.000000000000000000e+00,5.407876181103285741e-06,2.248208282142743434e-03,2.187149378657485960e-02
1.754310340027239303e-04,8.820981461041060238e-05,1.729271363761924769e-04,0.000000000000000000e+00,3.428687240075713140e-04,1.062666211123438698e-03,1.796181473427588618e-02
2.680503176272493551e-04,6.489221276771982598e-05,3.084482407022537680e-04,2.637970703799917535e-05,0.000000000000000000e+00,8.630400696026424741e-04,2.065650590022342914e-02
2.040305577533316827e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.675032062606169219e-04,5.845963757122499922e-05,1.170017223501163082e-03,3.351205147366929926e-02
1.765456854848174119e-03,2.511583731939643401e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.567355906628017609e-05,4.061938253755538464e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.186139191017856395e-05,1.145690953187763692e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.247952810263050646e-04,1.923218848001026959e-04,0.000000000000000000e+00,2.337655730712583872e-03,2.565004298907900063e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.386908369774226427e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.256718390415515894e-03,6.329080742170172490e-03
0.000000000000000000e+00,0.000000000000000000e+00,7.934204302726138738e-05,0.000000000000000000e+00,2.249410127407758145e-04,2.034484430422653172e-04,1.085551516541880500e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.559651857422478159e-04,1.005040844669617467e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.440670179044634819e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.982534924799415442e-04,1.360728342052654367e-02
0.000000000000000000e+00,2.655010735431769783e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.916946516031763954e-05,6.673762607848244578e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.035120003591809663e-07,1.922521054056158807e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.172811997369056600e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.914082776395377848e-03
0.000000000000000000e+00,7.457269689627358351e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.238879248924185127e-03,7.308551091277009975e-04,1.635982150977437558e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291007290314456931e-04,2.575509409408234876e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.768938225610530601e-04,2.449069957845148148e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.774049611255102296e-05,3.689308788689941564e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.028364210523742764e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.233261162495580667e-04,2.057941171232784659e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.336694195562722824e-05,0.000000000000000000e+00,1.641873816712146282e-07
0.000000000000000000e+00,0.000000000000000000e+00,3.118856782034272690e-05,0.000000000000000000e+00,7.204469035323863538e-05,0.000000000000000000e+00,1.100601168811222693e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.592033414780353432e-04,0.000000000000000000e+00,2.538818966447761993e-05,2.645179844332302098e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.441346483859899988e-04,7.602573149389384166e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355805615851545407e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064399550411615535e-03,1.686415063333195649e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.989562811148097635e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000683409055156996e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.045246249718559783e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
